"Alignment_ID","Average_Rt","Average_Mz","Metabolite_name","Ontology","FC","log2FC","p_value","FDR","VIP"
136,1.354,100.17784,"Unknown","null",0.88745962934521,-0.172246602276397,0.265194031441107,0.670456909821845,0.541224298647793
138,6.13,101.05928,"Unknown","null",1.31554750409637,0.395663344807012,0.035263948778885,0.382754900046018,1.05554397188844
155,6.299,102.04478,"Unknown","null",1.0550476069343,0.0773080991584525,0.164109778451769,0.576068916103983,0.720529251799203
156,8.042,102.05405,"Unknown","null",0.933651369060144,-0.0990441552543313,0.147428677255901,0.559779799723578,0.444289218719247
157,6.531,102.05449,"Unknown","null",1.1929340464208,0.254514283157285,0.178570993383779,0.590959139757325,1.01983716935316
158,8.213,102.05917,"Unknown","null",1.0461110645055,0.0650360291232488,0.436833596293569,0.791419104351593,0.33872592190842
159,7.119,102.09204,"Unknown","null",1.06239137723184,0.0873153423892035,0.153707544492073,0.564582635504895,0.744052634661382
164,7.118,103.03986,"Unknown","null",1.08033854445331,0.11148347893381,0.0785960436043525,0.469265660766359,0.84083071784243
166,6.301,103.0546,"Unknown","null",1.06250029728502,0.0874632449129926,0.109760127906046,0.511872091338576,0.741494373567362
167,0.997,103.05489,"Unknown","null",0.907453829302261,-0.140103853356029,0.168276182142995,0.58020002572429,0.593036829323828
192,6.809,104.05309,"Unknown","null",0.949341679429762,-0.0750006709698656,0.317276605989983,0.715423511511094,0.331734678261447
193,7.127,104.06906,"no MS2: 3-Aminoisobutyric acid","Beta amino acids and derivatives",0.907782085558263,-0.139582076903768,0.116396070640411,0.520545097128561,0.534572981193652
195,4.761,104.10762,"Choline [M]+","Cholines",1.09751977422144,0.134246933304325,0.137335422070459,0.545590436579539,0.557085694465308
196,8.105,104.10764,"Unknown","null",1.12604536407623,0.171264949273828,0.218522626659948,0.630064310253264,0.63617264359023
197,4.761,104.21017,"Unknown","null",1.13086353369404,0.177424843437791,0.211966617497438,0.624592235596945,0.54666929337926
198,4.761,104.34572,"Unknown","null",0.952792573296774,-0.0697659269725648,0.660344151756565,0.899981512094078,0.254160459532313
214,5.465,106.03339,"Unknown","null",1.04967223455484,0.0699389094133487,0.741484095049408,0.925597282077778,0.385374940585
215,5.63,106.08322,"Unknown","null",1.06482936729591,0.0906222654946074,0.336041708573771,0.72556130989849,0.630684586635308
238,4.314,110.03536,"Unknown","null",0.888007633142824,-0.171356017129584,0.323422557403519,0.718908138041736,0.811761062710151
239,5.152,110.05922,"Unknown","null",1.02548843798812,0.0363112260437717,0.878262204290748,0.969160020879603,0.507146138519966
244,8.945,110.07138,"Unknown","null",1.02723932499019,0.0387723381826284,0.527152752744607,0.837855612577239,0.293921493759785
257,5.364,112.03599,"no MS2: Pyrrole-2-carboxylic acid","Pyrrole 2-carboxylic acids",1.1988066247899,0.26159896154098,0.192271488652144,0.603111646216982,0.7913533697757
259,7.732,112.07337,"Unknown","null",0.991126072957238,-0.0128595124890456,0.909952655595002,0.978094507462693,0.272412021503236
263,5.763,112.11185,"Unknown","null",0.910796220500386,-0.13479979010218,0.35549847205114,0.739050070033149,0.43100620653681
264,6.36,112.89642,"Unknown","null",0.936658089893865,-0.094405580656705,0.0643638864874794,0.447215956031011,0.467468138570331
268,5.05,113.08241,"Unknown","null",0.867089865948466,-0.20574657152158,0.417688390024421,0.779583247233755,0.578233648662374
274,7.662,114.00252,"Unknown","null",0.924532356163445,-0.11320428390073,0.4971034210167,0.824014834265613,0.729885696149956
276,7.536,114.06628,"Unknown","null",0.960773287016938,-0.0577320554424237,0.444309252072804,0.795452970200812,0.248446764898509
277,4.28,114.06657,"Creatinine","Alpha amino acids and derivatives",0.932280671354735,-0.101163738492115,0.0894417666961247,0.482163746734272,0.487206357279617
286,4.282,114.17435,"Unknown","null",0.762515522526821,-0.391161388085754,0.028350433890476,0.368085665815972,1.06947807577672
287,4.284,114.25725,"Unknown","null",0.664308587415928,-0.59007453085114,0.00786281615735886,0.264874031416869,1.3396348822553
288,6.381,114.8912,"Unknown","null",0.922180563039504,-0.11687883675196,0.0301172760270541,0.368085665815972,0.56239888892304
295,9.154,115.08724,"Unknown","null",0.975691810303903,-0.0355025761565759,0.691871606393037,0.910030830803445,0.160611223977871
302,6.63,115.9248,"Unknown","null",0.837228561789596,-0.256306565365723,0.000776125065288554,0.1108429139295,1.12522491804827
304,6.838,116.0468,"Unknown","null",1.1403172273267,0.189435226693636,0.325468503334355,0.719222138412036,0.495896040287953
306,8.994,116.07073,"no MS2: Proline","Proline and derivatives",0.938766515526718,-0.0911617109993053,0.379544584886342,0.752626033924739,0.466322615755604
307,9.154,116.0709,"low score: Proline","Proline and derivatives",1.03732777246299,0.0528718256746998,0.689837578603002,0.909252462820565,0.275311618901508
308,7.133,116.07092,"low score: Proline","Proline and derivatives",0.93654430429051,-0.0945808504795451,0.320646727127254,0.717037108337923,0.440576095203666
309,2.514,116.07135,"Unknown","null",0.929902066088529,-0.10484931007332,0.580769768286663,0.865651615625301,0.399230522145398
310,2.931,116.1047,"Unknown","null",1.25484724312795,0.327511750634118,0.00243993514896136,0.172094634580315,1.59712899202531
312,4.182,116.10582,"Unknown","null",1.1953186724475,0.257395292574085,0.113233062930431,0.51483419382116,0.783091269812856
314,5.274,116.10644,"Unknown","null",1.07864341639777,0.10921800994308,0.467369643877397,0.806619512584714,0.352734548626816
315,4.299,116.10777,"Unknown","null",1.14641791651687,0.197133061701585,0.228567269653399,0.640554904419827,0.579432175862922
318,6.284,117.05816,"Unknown","null",0.979137620129359,-0.0304164465756642,0.610135841672701,0.878971228171773,0.290870663469535
321,1.17,118.05099,"Unknown","null",1.04953700868682,0.069753039719707,0.791982074435085,0.941646981048479,0.202805383977963
322,6.296,118.06378,"Unknown","null",1.05907253599778,0.0828014030607065,0.12101323364783,0.52547083510461,0.755714759230744
335,6.629,118.08832,"Betaine","Alpha amino acids",0.933587924667079,-0.0991421940130373,0.103830558534675,0.507772189897962,0.489624670470048
339,6.628,118.19565,"Unknown","null",0.879211168643141,-0.185718381889878,0.0141063877062063,0.309488784002304,0.793413780894772
340,6.627,118.28044,"Unknown","null",0.850233689135123,-0.23406867031953,0.0246566845425718,0.356356396837649,0.854047639983508
341,6.627,118.33744,"Unknown","null",0.610563381572015,-0.711787028121311,0.00762246148435087,0.262614763518516,1.63167190267409
342,6.624,118.79881,"Unknown","null",0.717116206228949,-0.479721173218307,0.000309652273968047,0.0676822406804048,1.33147667583849
343,6.627,118.87651,"Unknown","null",0.639256218527499,-0.64553380516913,0.000398566302229688,0.0758954148140532,1.5735869124514
344,5.65,119.03394,"no MS2: Succinic acid","Dicarboxylic acids and derivatives",0.76437107402982,-0.387654911212676,0.0797966993821293,0.472067857029016,1.02258773355614
345,4.313,119.03548,"low score: Succinic acid","Dicarboxylic acids and derivatives",0.874579049734933,-0.193339305358624,0.373343875217616,0.747955990491716,0.869944497142637
346,5.465,119.05814,"no MS2: Methyl-3-hydroxybutyric acid","Hydroxy fatty acids",1.09618680183019,0.132493669749239,0.425938371999536,0.783627015497243,0.421579898169867
347,6.298,119.06838,"no MS2: Methyl-3-hydroxybutyric acid","Hydroxy fatty acids",1.01082532170633,0.0155337101180955,0.773187499885505,0.935462379801593,0.472105887314102
351,7.835,120.00361,"Unknown","null",0.998292771652292,-0.00246511472702693,0.968972994841288,0.992660017556144,0.433714510682679
352,4.311,120.01908,"Unknown","null",0.736170723416758,-0.441887718190797,0.0379992956573133,0.388514113735052,1.6269298146139
354,7.728,120.06339,"no MS2: N-Methylserine","Serine and derivatives",0.952126113090705,-0.0707754176981759,0.336971113701515,0.725792125301729,0.323155522337884
355,2.755,120.06488,"Unknown","null",1.10580562990622,0.145097821907413,0.225681373116158,0.637019957786149,1.04589371435727
357,5.298,120.08028,"Unknown","null",0.859627381599677,-0.218216657411437,0.167187020992821,0.579204572568171,0.660223635929307
358,6.301,120.08125,"Unknown","null",1.08775088595205,0.121348191926121,0.0389782101598789,0.391019592922806,0.839109195748614
360,6.302,120.1927,"Unknown","null",0.904053248104198,-0.14552034601518,0.238753308958681,0.648505609468849,0.674980821685214
361,6.616,120.28555,"Unknown","null",0.798115885740618,-0.325329855150329,0.00888480830165961,0.266412947934191,1.02211326468085
368,1.65,121.04021,"Unknown","null",1.16376253819546,0.218796711238387,0.245482209995273,0.657213465798409,1.0904849031484
369,1.008,121.06503,"Unknown","null",0.90806889299724,-0.139126339425054,0.366739804796407,0.744724102167034,0.476872010730516
