"Alignment_ID","Average_Rt","Average_Mz","Metabolite_name","Ontology","VIP"
5899,5.655,412.28439,"low score: LPC O-11:0","EtherLPC",1.71385589688624
15904,1.118,981.42523,"Unknown","null",1.71235155448487
15402,1.345,935.43671,"Unknown","null",1.71085151817771
11605,1.335,713.97015,"Unknown","null",1.70873331195325
10225,1.111,645.84821,"Unknown","null",1.70864292817574
12958,1.145,786.14154,"Unknown","null",1.70798847686455
12907,1.154,783.14136,"Unknown","null",1.70774290171886
16825,1.342,1077.224,"Unknown","null",1.70664398077656
15954,1.205,985.92273,"no MS2: SM 10:0;2O/44:0","SM",1.7064043500623
12960,1.183,786.33917,"no MS2: Rifaximin","Macrolactams",1.70483130531809
17356,1.107,1151.78906,"Unknown","null",1.70381769362795
13926,1.24,836.37555,"Unknown","null",1.70307791017372
16642,1.218,1055.21631,"Unknown","null",1.70300914205935
15173,1.119,915.88367,"Unknown","null",1.70072470172008
15987,1.151,989.17755,"Unknown","null",1.69878417315794
15301,1.096,926.633,"no MS2: DGCC 16:4_32:9","DGCC",1.69852628119977
14302,1.097,857.34479,"Unknown","null",1.69828825295395
12413,1.131,756.92242,"Unknown","null",1.69799554471104
12375,1.139,753.92157,"Unknown","null",1.69769947893485
13855,1.106,832.07629,"Unknown","null",1.69755390357162
12330,1.169,751.32623,"no MS2: PI 27:6","PI",1.69726912171283
16027,1.217,993.17377,"Unknown","null",1.6968825394557
11945,1.149,729.50159,"no MS2: TG 8:0_16:3_18:5","TG",1.69648740952795
16667,1.137,1058.22876,"Unknown","null",1.69642996031026
16003,1.346,991.06964,"Unknown","null",1.69477330334551
14537,1.051,872.10938,"Unknown","null",1.69169334181542
15553,1.223,949.38806,"Unknown","null",1.69096083573603
15122,1.342,912.22198,"Unknown","null",1.69045574330284
12411,1.124,756.72723,"no MS2: Cer 8:0;2O/42:4","Cer_NDS",1.690154055382
17162,1.087,1122.4342,"Unknown","null",1.68939833574071
664,5.646,137.04607,"Hypoxanthine","Hypoxanthines",1.68854028093839
15823,1.155,974.41827,"Unknown","null",1.68814397880269
15546,1.126,948.64142,"no MS2: Hex2Cer 17:3;2O/24:4","Hex2Cer",1.68790926895877
14538,1.14,872.34863,"Unknown","null",1.68720089302634
16790,1.235,1073.47595,"Unknown","null",1.68601920842548
16343,1.211,1025.94885,"no MS2: TG 8:0_16:0_38:0","TG",1.68591188183634
16367,1.141,1028.95544,"no MS2: TG 8:0_17:1_38:2","TG",1.68471864784008
16000,1.343,990.86639,"no MS2: DGCC 9:0_42:2","DGCC",1.68358109101665
13420,1.129,810.31006,"Unknown","null",1.68321407840737
16675,1.072,1059.06567,"no MS2: Cer 27:0;3O/42:2;(2OH)","Cer_AP",1.68317506214033
16466,1.074,1039.37866,"Unknown","null",1.68264200094207
12906,1.125,782.94043,"Unknown","null",1.68154968241064
11534,1.141,710.29309,"Unknown","null",1.68037765400363
17170,1.232,1123.75891,"no MS2: DGDG O-21:1_28:7","EtherDGDG",1.67928299551033
15912,1.186,981.91675,"no MS2: TG O-16:0_22:0_22:1","EtherTG",1.6779108971773
14281,1.196,856.18323,"Unknown","null",1.67767656974821
17292,1.347,1142.27637,"Unknown","null",1.67632624394109
2487,1.618,229.06987,"no MS2: Resveratrol","Stilbenes",1.67538293924839
15461,1.116,941.14661,"Unknown","null",1.67522979076589
14377,1.204,862.18781,"Unknown","null",1.67498650119943
4366,1.449,331.09308,"Unknown","null",1.67425337696112
15596,1.227,953.14655,"Unknown","null",1.6737485252806
17126,1.345,1117.00793,"no MS2: DGCC 16:0_44:2","DGCC",1.67294778437764
13588,1.262,818.95801,"Unknown","null",1.6726572924279
17171,1.172,1123.76611,"no MS2: DGDG O-21:1_28:7","EtherDGDG",1.67233571094225
16849,1.208,1080.4884,"Unknown","null",1.6718257756364
16736,1.214,1065.96985,"no MS2: TG 8:0_19:0_38:1","TG",1.66999866015777
14420,1.115,864.84479,"no MS2: CE 32:1","CE",1.66968683441759
