"Alignment_ID","Average_Rt","Average_Mz","Metabolite_name","Ontology","FC","log2FC","p_value","FDR","VIP"
8275,11.529,814.75012,"low score: Cer 53:4;O3|Cer 15:1;O2/38:3;O","Cer_HS",0.643458357838995,-0.636081309119096,0.0350602931892127,0.170777557147456,2.41083649444377
8299,12.994,815.70312,"SM 42:1;O2|SM 18:1;O2/24:0","SM",1.0294792472343,0.0419147476836912,0.562719076402429,0.714038491905603,0.47203926133243
8302,12.992,815.76672,"Unknown","null",1.03719305320814,0.0526844486199618,0.61607150678964,0.744214380201886,1.06645223342303
8411,13.9,820.74097,"TG 48:2|TG 14:0_16:0_18:2","TG",1.28052576273615,0.356736278626748,0.0484471783290801,0.19771686291057,1.66428491565169
8454,14.107,822.75568,"TG 48:1|TG 14:0_16:0_18:1","TG",1.25885859998383,0.332116242899218,0.0564145664680992,0.212964988417074,1.71476011190887
8569,8.882,828.55432,"PC 38:6","PC",1.00808337073295,0.0116149578548885,0.872542129841698,0.901639582561647,0.487593701605892
8613,9.074,830.5672,"PC 40:8|PC 20:4_20:4","PC",0.954332894333015,-0.0674354940343207,0.602312352221907,0.733461009560548,1.04835125762026
8648,9.691,832.58527,"PC 40:7|PC 20:3_20:4","PC",1.08117233052377,0.112596495854152,0.184577019989445,0.422289848763731,0.642177491387281
8701,9.581,834.60504,"PC 40:6|PC 20:3_20:3","PC",1.10722891735232,0.146953527256347,0.0482934148590703,0.19771686291057,0.951999641197662
8707,9.601,834.66608,"low score: TG 46:5;O3|TG 14:2_14:2_18:1;O3","OxTG",1.07627752169809,0.106050129524272,0.702156770055301,0.78567197029065,2.27015967764632
9000,13.921,846.758,"TG 50:3|TG 16:0_16:1_18:2","TG",1.2008890488459,0.264102865386583,0.0234280051138254,0.13606264508414,1.37343877360997
9014,13.921,847.76007,"low score: DMEDFAHFA 52:8;O2|DMEDFAHFA 22:6/30:1;O","DMEDFAHFA",1.19162189215025,0.252926533740755,0.0448958477161323,0.194405733003314,1.38772602778777
9025,9.037,848.54071,"low score: PS 39:4","PS",0.871908159236262,-0.197751915381001,0.00100449430602703,0.0252797733683468,1.31924831598205
9027,6.604,848.58423,"low score: DGDG O-29:3|DGDG O-14:1_15:2","EtherDGDG",1.14282943538273,0.192610100761955,0.422543847884266,0.65617689659178,1.53576182943979
9044,14.137,848.7749,"TG 50:2|TG 16:0_16:1_18:1","TG",1.10961238224304,0.150055791999964,0.135309909431196,0.36485350578769,1.26125006380003
9071,14.136,849.77637,"low score: DMEDFAHFA 52:7;O2|DMEDFAHFA 20:5/32:1;O","DMEDFAHFA",1.12258412497691,0.166823562685234,0.15155796888286,0.39291758998636,1.36224208802162
9072,14.184,849.84161,"no MS2: RIKEN P-VS1 ID-13358 from Mouse_Muscle_WT_N_F1DHA","Unknown",0.985440861351954,-0.0211588005788332,0.877755090308358,0.901639582561647,1.28128399884665
9080,9.509,850.55444,"low score: PI 34:3","PI",0.947158200100707,-0.0783226814015769,0.190704240750705,0.429796124676962,0.930064927035442
9104,14.381,850.78955,"TG 50:1|TG 16:0_16:0_18:1","TG",1.09574870652074,0.131916975830663,0.316401087671192,0.555541444631977,1.4419598990425
9106,14.13,850.84961,"RIKEN P-VS1 ID-13415 from Mouse_Muscle_WT_N_Ctr","Unknown",1.13705844658457,0.185306412920202,0.430208693791962,0.65617689659178,1.45277770469962
9170,14.125,853.79749,"low score: DMEDFAHFA 52:5;O2|DMEDFAHFA 18:3/34:1;O","DMEDFAHFA",0.795550200122314,-0.329975125761003,0.0942191697608017,0.282692869165982,1.24157360678863
9224,9.589,856.6507,"RIKEN P-VS1 ID-13639 from Mouse_Heart_WT_N_F1EPA","Unknown",1.16536688188689,0.220784216985054,0.256173511864859,0.491493284475519,1.07434427383089
9227,14.094,856.73724,"low score: Cer 56:7;O2|Cer 18:2;O2/38:5","Cer_NS",1.02856431336916,0.0406320045365511,0.729315357264001,0.809754551079884,1.31368776874237
9483,13.799,870.75897,"TG 52:5|TG 16:0_18:2_18:3","TG",1.11075119304935,0.151535690936448,0.160707459893973,0.39291758998636,0.716989806976583
9498,13.797,871.76068,"TG 51:0|TG 13:0_19:0_19:0","TG",1.09434376023638,0.130065995247907,0.243235153085442,0.491493284475519,0.675440552507112
9510,8.955,872.54047,"low score: PS 41:6","PS",1.00060446387779,0.000871793581552538,0.992341012964543,0.992341012964543,0.56672943007368
9531,13.968,872.77863,"TG 52:4|TG 16:0_18:2_18:2","TG",1.01408329833499,0.0201761623600127,0.581639142125046,0.725847193891586,0.168257752678695
