"Alignment_ID","Average_Rt","Average_Mz","Metabolite_name","Ontology","VIP"
2669,3.069,453.05005,"Unknown","null",1.40891358845929
10665,14.708,928.76843,"TG 54:6;O2|TG 15:2_17:3_22:1;O2","OxTG",1.40843348559052
7299,8.45,776.52441,"PC 34:4","PC",1.40789384215109
9098,12.96,850.67535,"PC O-42:5|PC O-26:3_16:2","EtherPC",1.40555986774993
10032,13.478,896.68402,"low score: TG 55:13|TG 17:4_18:4_20:5","TG",1.40121824454332
6680,9.995,748.61041,"low score: HexCer 39:3;O2|HexCer 17:0;O2/22:3","HexCer_NDS",1.39969216014021
12940,8.772,1428.12695,"Unknown","null",1.39842471532732
11114,9.509,964.53131,"Unknown","null",1.39829145191699
10466,13.807,917.70215,"TG O-57:12|TG O-21:2_18:5_18:5","EtherTG",1.39759209312783
3113,8.563,495.4332,"Unknown","null",1.39712213517729
5706,8.773,686.56665,"no MS2: NAGlySer 33:1;O2|NAGlySer 15:0;O(FA 18:0)","NAGlySer",1.39583860681312
8549,10.901,827.65991,"no MS2: SM 42:3;O3|SM 27:1;O2(FA 15:1)","ASM",1.38725617497538
6004,13.148,703.56274,"Unknown","null",1.38703053751215
9973,13.221,893.72064,"RIKEN P-VS1 ID-14961 from Mouse_Plasma_WT_N_F1","Unknown",1.38601070579873
8574,9.562,828.60889,"AHexCer 43:6;O3|AHexCer (O-14:1)29:5;O3","AHexCer",1.38502291222819
3397,8.773,520.50903,"no MS2: Cer 34:1;O2|Cer 13:0;O2/21:1","Cer_NDS",1.38468520243872
6707,8.237,750.50671,"no MS2: DMPE 35:6|DMPE 16:1_19:5","DMPE",1.3841932100229
10433,13.662,915.68628,"TG O-57:13|TG O-15:3_21:5_21:5","EtherTG",1.38139672485227
4363,9.027,597.48566,"Unknown","null",1.38134824313569
6586,9.043,744.09949,"Unknown","null",1.38110924959339
1305,3.702,342.26535,"Unknown","null",1.38075597917039
2687,6.559,455.16922,"Unknown","null",1.37660471410633
7748,9.767,793.55334,"RIKEN P-VS1 ID-11006 from Mouse_Muscle_WT_CTX0_Ctr","Unknown",1.37542218401327
12848,8.982,1360.8031,"Unknown","null",1.37521049123104
5053,8.349,642.42175,"no MS2: SL 38:9;O|SL 16:3;O/22:6","SL",1.37466164054854
7196,9.833,771.54877,"no MS2: SM 38:6;O2","SM",1.37431660307664
4650,8.635,616.36047,"Unknown","null",1.37281536704827
1763,8.553,383.32974,"Unknown","null",1.36997620084796
6395,9.461,731.67346,"Unknown","null",1.36920754419068
9748,13.084,881.71851,"SM 46:4;O3","SM",1.36918494375679
10301,14.447,908.07574,"Unknown","null",1.3690874409305
6214,9.871,718.57605,"PC O-32:1|PC O-16:1_16:0","EtherPC",1.36894952429627
12249,9.021,1193.32788,"Unknown","null",1.36844877689488
1710,3.195,376.25928,"Unknown","null",1.36737349287997
9480,13.116,870.69543,"PC 42:2|PC 24:0_18:2","PC",1.36447078084693
4576,5.802,610.3111,"low score: LPI 18:4","LPI",1.36362566013521
11460,8.774,997.51093,"Unknown","null",1.36161066306149
9225,13.229,856.71814,"PC O-42:2|PC O-28:2_14:0","EtherPC",1.35386742970114
3290,6.327,510.35513,"LPC 17:0","LPC",1.35285402885079
10150,13.965,901.75409,"low score: TG O-55:6|TG O-16:4_21:0_18:2","EtherTG",1.35077861112466
6645,8.689,746.56879,"no MS2: NAGlySer 38:6;O2|NAGlySer 28:5;O(FA 10:0)","NAGlySer",1.35076277607204
8712,13.079,834.67981,"AHexCer 44:2;O2|AHexCer (O-16:1)28:1;O2","AHexCer",1.35074263121075
526,6.844,244.19016,"Unknown","null",1.35067587131298
3502,6.567,529.17242,"Unknown","null",1.34884593828121
4446,3.83,602.44604,"Unknown","null",1.34801726512828
10131,14.251,900.86945,"low score: DG O-56:4|DG O-28:0_28:4","EtherDG",1.34583058408088
13241,9.002,1584.6001,"Unknown","null",1.34564377825771
2447,2.797,435.17734,"Unknown","null",1.34541993698752
6769,8.291,754.53796,"PC 34:4|PC 16:1_18:3","PC",1.34525580864697
11351,9.029,985.51678,"Unknown","null",1.34246869253601
8489,11.451,824.6532,"PC O-40:4|PC O-19:0_21:4","EtherPC",1.3416651697267
4868,7.006,631.46594,"low score: SM 29:2;O2|SM 18:1;O2/11:1","SM",1.34032685617488
6023,11.981,704.56439,"no MS2: DG O-43:11|DG O-21:5_22:6","EtherDG",1.33992030589807
2272,6.837,424.28366,"LPE O-15:1","EtherLPE",1.33912034018068
1133,6.578,325.21161,"Unknown","null",1.33910758177751
9815,9.413,884.57642,"SHexCer 42:5;O2","SHexCer",1.33882452308985
3213,6.385,502.32489,"LPE O-21:4","EtherLPE",1.33881753616735
10077,13.811,898.77911,"low score: TG 54:5|TG 18:0_18:0_18:5","TG",1.33780409233408
