"Dataset","Analysis","Alignment_ID","Average_Rt","Average_Mz","Metabolite_name","Ontology","FC","log2FC","p_value","FDR","VIP"
"Lip_Pos","paired",6460,9.437,735.57172,"RIKEN P-VS1 ID-8955 from Mouse_Muscle_WT_CTX0_Ctr","Unknown",0.901250036543699,-0.150000682035802,0.00161027871365761,0.00926004982630401,0.719796456745087
"Lip_Pos","paired",2374,7.019,430.36514,"NAE 26:5","NAE",0.753615292303962,-0.408099854582039,0.00168989819282993,0.00959285555746741,1.14158360827784
"Lip_Pos","paired",8634,9.719,831.63556,"no MS2: SM 44:7;O2|SM 24:3;O2/20:4","SM",0.716942050557096,-0.48007158230967,0.00169170243259757,0.00959285555746741,1.23363647621061
"Lip_Pos","paired",7020,9.353,764.55768,"PC O-36:6|PC O-16:1_20:5","EtherPC",0.83985426296927,-0.251789091201665,0.00169594613301261,0.00959465821546948,0.995669278924888
"Lip_Pos","paired",10457,13.966,916.82068,"low score: TG 55:3|TG 17:0_19:1_19:2","TG",0.840040835377245,-0.251468634181315,0.00172005965024319,0.00970860458474447,0.789651130790582
"Lip_Pos","paired",10894,13.966,945.71509,"RIKEN P-VS1 ID-16512 from Mouse_Kidney_WT_N_F1DHA","Unknown",0.781313562967016,-0.356026436469069,0.00173175151482431,0.00975207535076179,1.17029565367907
"Lip_Pos","paired",8708,10.054,834.66711,"low score: DGCC 40:3|DGCC 20:1_20:2","DGCC",3.23782036041124,1.69502294477168,0.00173689530199907,0.00975855659330055,2.60702821803475
"Lip_Pos","paired",6056,8.771,706.55524,"PC O-31:0","EtherPC",16.9772274521529,4.08552896675672,0.00178380194845779,0.00995345196810694,4.27795930316409
"Lip_Pos","paired",6046,8.774,705.58081,"SM 34:0;O2|SM 18:0;O2/16:0","SM",0.887939949682175,-0.171465982754718,0.00179832567590376,0.00999387851583269,0.867308643854284
"Lip_Pos","paired",7377,8.388,780.55383,"PC 36:5|PC 18:2_18:3","PC",0.679541720587985,-0.557365966650163,0.0017992252647162,0.00999387851583269,1.32178719960021
"Lip_Pos","paired",7474,8.664,784.57678,"PC 36:3|PC 18:1_18:2","PC",0.82105765336618,-0.284444565569839,0.00182120871315983,0.0100930478343824,0.87352241941652
"Lip_Pos","paired",11793,8.771,1076.84399,"RIKEN P-VS1 ID-18203 from Mouse_Macrophage_WT_N_F1","Unknown",0.629776231618047,-0.667088785133704,0.00183952432548276,0.010171487446787,1.6061528449028
"Lip_Pos","paired",7802,10.129,795.60999,"SM 40:4;O2","ASM",0.795517991834135,-0.330033535246997,0.00189340113577821,0.0104222350807251,0.97051012136889
"Lip_Pos","paired",10402,14.018,913.80096,"no MS2: SM 49:1;O2|SM 17:1;O2/32:0","SM",0.848880016133299,-0.23636744259575,0.00190222756235772,0.0104436792882437,0.825122111625201
"Lip_Pos","paired",3005,8.002,485.34018,"DG 25:4","DG",0.811873268814616,-0.300673550631979,0.00194402801861037,0.0106053671372405,0.8786577371215
"Lip_Pos","paired",7891,10.911,799.66888,"SM 41:2;O2|SM 17:1;O2/24:1","SM",0.670755903308616,-0.576140248216941,0.0019582325895435,0.0106590655876265,1.27630900671023
"Lip_Pos","paired",7728,9.312,792.59045,"PC O-38:6|PC O-16:0_22:6","EtherPC",0.842962070675324,-0.246460376744533,0.00196798444152095,0.0106646429602599,0.832698973950407
"Lip_Pos","paired",7154,10.011,770.60522,"PC O-36:3|PC O-18:3_18:0","EtherPC",0.809965737863622,-0.304067212642799,0.00206092874828323,0.011143605886735,1.10560341971048
"Lip_Pos","paired",7698,8.356,791.5293,"low score: BA 24:1;O4;T/18:4;O","TDCAE",0.904320247034409,-0.145094329999825,0.00206947469867763,0.011165112943859,0.602836749743932
"Lip_Pos","paired",7839,9.997,797.62921,"no MS2: SM 41:3;O2|SM 15:0;O2/26:3","SM",0.729390384266667,-0.45523691449252,0.00210783019941536,0.0113220593568597,1.12927171533034
"Lip_Pos","paired",9363,13.849,863.71057,"TG 51:4|TG 15:0_18:2_18:2","TG",0.872609612320604,-0.196591728930358,0.00211647442296882,0.0113435602845083,0.642061917243852
"Lip_Pos","paired",5238,9.643,655.46985,"low score: BA 24:1;O3;T/10:0","TLCAE",0.658811814357934,-0.602061667991318,0.00213546677753643,0.0113953729351507,1.32992030703691
"Lip_Pos","paired",7825,10.252,796.62225,"PC O-38:4|PC O-17:0_21:4","EtherPC",0.835980621544732,-0.258458594597165,0.0021422840812049,0.0114068459574396,0.820267451707027
"Lip_Pos","paired",6313,8.774,725.55994,"SM 34:1;O2","SM",0.906057121324892,-0.1423260887059,0.00216932232548312,0.0115257038336538,0.747200405635284
"Lip_Pos","paired",2594,3.944,446.25452,"low score: LPE O-17:4","EtherLPE",0.64958524351811,-0.622409235370819,0.00223091033554301,0.0118016122512275,1.45867445704556
"Lip_Pos","paired",9305,9.593,860.61292,"PC 42:7","PC",0.686361931497999,-0.542958557728959,0.00223618176359938,0.0118039486614187,1.23918939523671
"Lip_Pos","paired",13038,9.016,1516.13416,"RIKEN P-VS1 ID-20326 from Mouse_AdrenalGlands_fads2KO_N_Ctr","Unknown",0.804457933086051,-0.313911113733436,0.00229180326278087,0.0120455208048095,0.871339628290676
"Lip_Pos","paired",6929,9.509,760.59314,"PC 34:1|PC 16:0_18:1","PC",1.06983827652006,0.0973927262558618,0.00230031012363032,0.0120637807422266,0.454709385980932
"Lip_Pos","paired",8442,8.799,822.60034,"PC 39:5|PC 21:1_18:4","PC",0.627418293384995,-0.672500501008585,0.0023051495935433,0.0120637807422266,1.582125248741
"Lip_Pos","paired",8805,10.391,838.63287,"PC 40:4|PC 18:0_22:4","PC",1.21966623737843,0.286486407167821,0.0023326538318193,0.0121816366772786,0.849514894223392
"Lip_Pos","paired",6370,8.492,730.53931,"PC 32:2|PC 16:1_16:1","PC",1.2623932299282,0.336161373474784,0.0023629963236109,0.0122960288722745,1.49888964691233
"Lip_Pos","paired",8062,9.108,807.57196,"RIKEN P-VS1 ID-11593 from Mouse_Muscle_WT_CTX1_Ctr","Unknown",0.676576267810118,-0.563675522120125,0.00236462093697587,0.0122960288722745,1.25672271825478
"Lip_Pos","paired",8358,9.977,818.60547,"PC O-40:7|PC O-18:1_22:6","EtherPC",0.807014037926387,-0.309334325633827,0.00237964366250858,0.012347874970639,0.942719698285583
"Lip_Pos","paired",2313,6.569,428.37402,"CAR 18:0","CAR",0.820785325881122,-0.28492315642263,0.00238778914717599,0.0123638912620723,0.93272689130979
"Lip_Pos","paired",10665,14.708,928.76843,"TG 54:6;O2|TG 15:2_17:3_22:1;O2","OxTG",0.705876747088241,-0.502511797917672,0.00239305818617352,0.0123640607708594,1.40843348559052
"Lip_Pos","paired",10595,13.822,924.78961,"low score: TG 56:6|TG 20:0_18:1_18:5","TG",0.709886717419826,-0.494339274856053,0.00241630770381432,0.0124064202271475,1.23079693954799
"Lip_Pos","paired",10535,14.57,921.78784,"TG 55:3|TG 18:1_18:1_19:1","TG",0.813065440470242,-0.29855662100967,0.00245494711015873,0.012578387289786,0.841724753626286
"Lip_Pos","paired",8227,9.167,813.56305,"no MS2: BA 24:1;O3;T/22:5","TLCAE",0.731592526513997,-0.450887757384475,0.00250026193125334,0.012757077578253,1.10389544694066
"Lip_Pos","paired",10217,5.819,904.50452,"low score: MIPC 29:1;O4|MIPC 13:0;O3/16:1(2OH)","MIPC",0.599784389189039,-0.737484121751473,0.00252775883341602,0.0128705053934766,1.53856536613758
"Lip_Pos","paired",3630,8.535,540.4986,"low score: CAR 26:0","CAR",0.794821299985644,-0.331297559778509,0.00256331344473317,0.0130244034489145,0.911769426505522
"Lip_Pos","paired",6519,9.102,739.57544,"SM 37:4;O2|SM 23:3;O2/14:1","SM",0.84451587094079,-0.243803559116568,0.00269960956646264,0.0136601361913762,0.988458340032461
"Lip_Pos","paired",10077,13.811,898.77911,"low score: TG 54:5|TG 18:0_18:0_18:5","TG",0.682323872981088,-0.551471401043592,0.00270793862758258,0.0136739710863881,1.33780409233408
"Lip_Pos","paired",10955,14.393,950.7486,"HBMP 46:0|HBMP 13:0_15:0_18:0","HBMP",0.842843006703627,-0.246664164245361,0.00278118187780821,0.0139573070007459,0.809970273141141
"Lip_Pos","paired",5713,8.165,687.54205,"SM 33:2;O2|SM 18:1;O2/15:1","SM",0.795805881513979,-0.329511533378087,0.00279875714277402,0.0140167263461879,0.860591749225677
"Lip_Pos","paired",10554,14.566,922.78967,"no MS2: TG 56:7|TG 18:0_18:3_20:4","TG",0.81247958740142,-0.299596527427742,0.00293554634382384,0.0146417862536846,0.779118375068503
"Lip_Pos","paired",2417,3.941,432.23834,"RIKEN P-VS1 ID-3065 from Mouse_Macrophage_WT_N_F1AA","Unknown",0.640073833372489,-0.643689763373867,0.00301721728668106,0.015018490934111,1.45719342434978
"Lip_Pos","paired",9626,13.794,876.71442,"RIKEN P-VS1 ID-14395 from Mouse_Heart_WT_N_F1EPA","Unknown",0.892796128086861,-0.163597324442929,0.00309041513856057,0.0153204352913631,0.61130413559619
"Lip_Pos","paired",10092,13.666,899.71222,"TG 54:7|TG 18:2_18:2_18:3","TG",0.729834358884853,-0.454359023677267,0.00310547595699765,0.0153639336819884,1.02352702418643
"Lip_Pos","paired",10908,13.967,946.71204,"HBMP 46:2|HBMP 12:0_18:0_16:2","HBMP",0.781965061544883,-0.354823946001774,0.00319201034770088,0.0157601480601635,1.02783665908481
"Lip_Pos","paired",3290,6.327,510.35513,"LPC 17:0","LPC",0.722930158770819,-0.468071817644512,0.00323767943816675,0.0159534043283862,1.35285402885079
"Lip_Pos","paired",6159,8.581,715.57434,"SM 35:2;O2|SM 18:2;O2/17:0","SM",0.872133525886465,-0.197379062652523,0.00328812801288763,0.0161693860432542,0.826245925312025
"Lip_Pos","paired",7456,8.664,783.57513,"RIKEN P-VS1 ID-10574 from Mouse_Macrophage_WT_N_F1AA","Unknown",0.845936800460195,-0.241378210582916,0.00335598966251644,0.0164040774703803,0.782868602235473
"Lip_Pos","paired",10254,14.206,905.76123,"TG 54:4|TG 18:1_18:1_18:2","TG",0.888629051573554,-0.170346787349963,0.0033783320415509,0.0164474970309769,0.664418713059243
"Lip_Pos","paired",8092,10.291,808.63593,"PC O-39:5|PC O-18:3_21:2","EtherPC",0.790422956488504,-0.339303246736064,0.00340868178573383,0.0164688863788261,0.835139124821187
"Lip_Pos","paired",3759,4.21,551.39685,"SM 22:1;O3","SM",0.789507366038599,-0.340975368513334,0.00345682190551862,0.0165740146085233,0.856894356753873
"Lip_Pos","paired",7350,12.993,778.61047,"AHexCer 40:2;O2|AHexCer (O-14:1)26:1;O2","AHexCer",0.845684810467445,-0.241808028590956,0.0034585709698637,0.0165740146085233,0.988835108918477
"Lip_Pos","paired",7938,8.906,802.59698,"PC O-39:8","EtherPC",0.752770296723384,-0.40971839245231,0.0034522198391944,0.0165740146085233,1.15091195837706
"Lip_Pos","paired",9214,9.263,856.54504,"RIKEN P-VS1 ID-13626 from Mouse_Heart_WT_N_F1DHA","Unknown",0.306950967406268,-1.70391987815014,0.00358141545123861,0.0171291181268633,2.82178535986469
"Lip_Pos","paired",7440,8.977,782.57733,"PC 36:4|PC 18:2_18:2","PC",1.07231070935921,0.100722997122535,0.00368257342158013,0.0175101351018324,0.435347442416943
"Lip_Pos","paired",8381,9.952,819.60834,"no MS2: RIKEN P-VS1 ID-12161 from Mouse_Macrophage_WT_N_F1AA","Unknown",0.786560295191649,-0.346370732628724,0.0036822058816327,0.0175101351018324,0.912031845287
"Lip_Pos","paired",9803,14.181,883.7738,"TG 52:1|TG 16:0_18:0_18:1","TG",0.780486627734498,-0.357554180514278,0.00371945582337652,0.0176511651113247,1.24489704302354
"Lip_Pos","paired",8289,13.222,815.61755,"TG 48:7|TG 8:0_18:1_22:6","TG",1.69244785602658,0.759111385344895,0.00373750351180131,0.0177024391140356,1.96790215520451
"Lip_Pos","paired",1794,8.551,385.34015,"no MS2: NAOrn 17:0","NAOrn",0.757358095572481,-0.400952495400217,0.00383528437278346,0.0180954343766077,1.25734333459696
"Lip_Pos","paired",8454,14.107,822.75568,"TG 48:1|TG 14:0_16:0_18:1","TG",1.33720783391756,0.419223711998043,0.00385352914820245,0.0181464840813233,1.02813450361923
"Lip_Pos","paired",1816,8.552,387.36176,"no MS2: ST 27:1;O","ST",0.779081546600125,-0.360153751557636,0.0038764397147131,0.0181892433417518,1.0940081643648
"Lip_Pos","paired",6504,8.737,738.54584,"PC O-34:5|PC O-14:0_20:5","EtherPC",0.779736229196673,-0.358941926281334,0.00387749418210013,0.0181892433417518,1.24408463880378
"Lip_Pos","paired",8476,14.107,823.75836,"RIKEN P-VS1 ID-12343 from Mouse_Ear_fads2KO_N_Ctr","Unknown",1.34831126999479,0.431153594322581,0.00389145380318361,0.0182197568869363,1.0271810114119
"Lip_Pos","paired",8179,9.701,811.61005,"RIKEN P-VS1 ID-11818 from Cell_HeLa_WT_N_Ctr","Unknown",1.10357754095301,0.142188001632181,0.00395457982281997,0.0184799103001377,0.544124892883859
"Lip_Pos","paired",8071,11.852,807.65277,"RIKEN P-VS1 ID-11605 from Mouse_Brain_WT_N_F1AA","Unknown",0.584385318314289,-0.775008161546149,0.00397090947725296,0.0185208067984852,1.55536068255905
"Lip_Pos","paired",1801,3.955,386.28918,"low score: Cer 21:2;O4|Cer 12:2;O3/9:0(2OH)","Cer_AP",0.709894775521584,-0.494322898556597,0.00403086427938611,0.0187646329501327,1.21307644822604
"Lip_Pos","paired",3738,4.792,550.40472,"low score: MGDG O-19:1|MGDG O-14:1_5:0","EtherMGDG",0.824972140774862,-0.277582694370833,0.00415846147580346,0.0192486360736054,0.76350372423311
"Lip_Pos","paired",10685,14.213,929.83002,"low score: SM 50:0;O2|SM 19:0;O2/31:0","SM",0.752529179408528,-0.410180571258463,0.00417892157804343,0.019306775683815,1.24801086447009
"Lip_Pos","paired",4085,6.132,576.28381,"no MS2: PS 19:0","PS",0.816474781437135,-0.292519769121771,0.00420606670784118,0.0193589962974837,0.98459149719852
"Lip_Pos","paired",5113,8.884,646.48877,"no MS2: HexCer 29:1;O3|HexCer 17:1;O2/12:0;O","HexCer_HS",0.807043782151011,-0.309281153009115,0.00422632946221566,0.0194156939955923,0.87617706852451
"Lip_Pos","paired",8942,8.878,844.52777,"low score: SHexCer 38:5;O3|SHexCer 18:1;O2/20:4;O","SHexCer",0.877431805970271,-0.188641091420685,0.00459929344651298,0.0209323522966065,0.685426811544688
"Lip_Pos","paired",7824,9.701,796.6178,"PC O-38:4|PC O-18:1_20:3","EtherPC",0.864657138126093,-0.209799919574849,0.00461107954339369,0.0209469858811416,0.966747468814227
"Lip_Pos","paired",8315,10.125,816.58942,"PC O-40:8|PC O-18:3_22:5","EtherPC",0.781288330982521,-0.356073028066131,0.00469692470130716,0.021297372857133,0.930979541858353
"Lip_Pos","paired",6026,8.774,704.58099,"low score: SE 24:1;O4/19:1;O","DCAE",0.915972863219809,-0.126623237480139,0.00471966911376775,0.0213608728037933,0.696032685255174
"Lip_Pos","paired",10099,13.983,899.7912,"low score: SM 48:1;O2|SM 17:1;O2/31:0","SM",0.865013385000164,-0.209205638064063,0.00480601033907895,0.0216314719497403,0.931778731324363
"Lip_Pos","paired",7477,10.349,784.58392,"no MS2: PC 34:0","PC",0.828046711001153,-0.272215940895951,0.00486670793570946,0.0218644010935182,0.863750660551317
"Lip_Pos","paired",10805,13.814,938.8186,"TG 57:6|TG 19:2_19:2_19:2","TG",0.76674123920231,-0.383188317557558,0.00490379836169943,0.0219297965075559,0.963526690198393
"Lip_Pos","paired",11388,13.989,988.72375,"no MS2: PE P-56:12|PE P-28:5_28:7","EtherPE",0.688259323299333,-0.538975846896733,0.00490818276989896,0.0219297965075559,1.41329652138591
"Lip_Pos","paired",7776,10.129,794.60651,"PC O-38:5|PC O-18:1_20:4","EtherPC",0.82273415714297,-0.281501754311162,0.00492595298705545,0.0219690312050429,0.859729948387174
"Lip_Pos","paired",6441,9.438,734.56927,"PC 32:0|PC 16:0_16:0","PC",0.915625854710537,-0.127169893749944,0.00500897509180951,0.0222986067839389,0.674086802254899
"Lip_Pos","paired",7512,10.308,785.6524,"SM 40:2;O2|SM 16:1;O2/24:1","SM",0.839154102705261,-0.252992322608865,0.0050445908409006,0.0223756443106371,0.713057443097901
"Lip_Pos","paired",9905,13.866,889.72705,"TG 53:5|TG 17:1_18:2_18:2","TG",0.868760016997412,-0.202970387471279,0.00507255830491285,0.022458935683346,0.648072602835076
"Lip_Pos","paired",11429,13.391,993.69379,"TG 62:16|TG 20:5_20:5_22:6","TG",2.68904776781764,1.42709538324408,0.00518348966749445,0.0229085872465758,3.44506059975541
"Lip_Pos","paired",9595,13.793,875.71216,"TG 52:5|TG 16:1_18:2_18:2","TG",0.905892417874614,-0.142588366265453,0.00529440611751641,0.0233565497314262,0.54925889610727
"Lip_Pos","paired",4274,5.71,590.32269,"LPC 22:6","LPC",0.776162588107665,-0.365569199579413,0.00530771842717249,0.02337308799281,1.13361759153638
"Lip_Pos","paired",7632,10.488,788.68976,"low score: CerP 46:0;O2|CerP 21:0;O2/25:0","CerP",0.575241293051671,-0.797760853145936,0.00534711078731776,0.02350420641044,1.52423329751853
"Lip_Pos","paired",6386,8.491,731.54272,"low score: BA 24:1;O4;G/17:2;O","GDCAE",1.24255022534823,0.31330416840434,0.00541919441632619,0.0237356830707907,1.47208648248857
"Lip_Pos","paired",8768,14.226,836.77179,"TG 49:1|TG 15:0_16:0_18:1","TG",1.22221174021067,0.289494244313317,0.00547555652830906,0.0238616002787212,0.853319600128964
"Lip_Pos","paired",3547,6.603,533.2804,"low score: LPG 20:4","LPG",0.781460227510165,-0.355755645890181,0.00550958899229821,0.0239238056238291,1.10910039850602
"Lip_Pos","paired",2928,5.983,478.32883,"LPC O-16:2","EtherLPC",0.804234047495579,-0.314312680518235,0.00564232800508005,0.0244068135299392,1.07483936917581
"Lip_Pos","paired",4425,13.967,601.5191,"RIKEN P-VS1 ID-5826 from Mouse_Feces_WT_N_Ctr","Unknown",0.828250249986912,-0.271861361139088,0.00573732040172202,0.0247738711339375,1.02949006866134
"Lip_Pos","paired",7145,9.466,770.06311,"no MS2: RIKEN P-VS1 ID-10108 from Mouse_Brain_WT_N_F1DHA","Unknown",0.845196188651488,-0.242641833324393,0.00583552622032188,0.0251092008494132,0.859599673754079
"Lip_Pos","paired",7365,9.565,779.60266,"no MS2: SM 38:2;O2","SM",0.885464668370564,-0.175493352883084,0.00597204513896203,0.0256064531923214,0.916658454096672
"Lip_Pos","paired",9898,9.48,889.56604,"low score: PI 36:0","PI",0.846874607394247,-0.239779722357703,0.00604275303291457,0.0258642529114592,0.94135983746935
"Lip_Pos","paired",7338,8.387,778.53943,"PC 36:6|PC 18:3_18:3","PC",1.32934144303135,0.410711710257754,0.00612992536294053,0.0261914992780186,1.23594719269377
"Lip_Pos","paired",11112,8.881,964.52631,"low score: GD1b 40:1;O2|GD1b 16:1;O2/24:0","GD1b",0.865040080781406,-0.209161114733455,0.00616068144413157,0.0262769728611825,0.730717356403414
"Lip_Pos","paired",10513,14.009,920.72235,"RIKEN P-VS1 ID-15840 from Mouse_SmallIntestine_WT_N_F1","Unknown",0.711502032125241,-0.491060217639721,0.00624059287917446,0.0264791822859416,1.31769147295059
"Lip_Pos","paired",3369,5.412,518.32391,"LPC 18:3/0:0","LPC",0.811412220242484,-0.301493064526476,0.00638390108487959,0.0269468985344486,0.815166545070926
"Lip_Pos","paired",3579,7.051,536.40619,"no MS2: Cer 33:6;O2|Cer 17:3;O2/16:3","Cer_NS",0.776305151512952,-0.365304233663345,0.00640477338685605,0.0269883899266831,1.03858859421084
"Lip_Pos","paired",4470,14.016,603.53516,"no MS2: RIKEN P-VS1 ID-5863 from Mouse_Adipose_WT_N_F1AA","Unknown",0.840144506184276,-0.251290599823225,0.00645043190315872,0.027040918647204,0.844183575279024
"Lip_Pos","paired",10900,14.418,945.87122,"no MS2: SL 56:0;O2|SL 20:0;O/36:0;O","SL",0.811727314440175,-0.300932934195819,0.00644901000952039,0.027040918647204,0.877460487585653
"Lip_Pos","paired",4006,8.599,570.54736,"RIKEN P-VS1 ID-5320 from Mouse_Feces_WT_N_Ctr","Unknown",0.931613673987422,-0.102196279674065,0.00655224039447796,0.0274206772673016,0.607686545619968
"Lip_Pos","paired",3292,7.015,510.39102,"LPC O-18:0","EtherLPC",0.813905687660923,-0.29706646480231,0.00662935374041959,0.027695966737753,0.939600333624343
"Lip_Pos","paired",6526,8.764,740.52521,"no MS2: MMPE 35:4|MMPE 17:2_18:2","MMPE",0.253095368021331,-1.98224699041705,0.0067449873670274,0.0281309712030972,3.10976495475324
"Lip_Pos","paired",7232,10.102,772.62219,"PC O-36:2|PC O-18:1_18:1","EtherPC",0.782137573374292,-0.354505703507662,0.00677221358399164,0.0281964054502139,1.12110386920336
"Lip_Pos","paired",3274,6.993,508.37653,"LPC O-18:1","EtherLPC",0.82685892682391,-0.274286887537547,0.00682773574311609,0.0283310461055615,0.849059886507593
"Lip_Pos","paired",6407,8.851,732.5545,"PC 32:1|PC 16:0_16:1","PC",1.24938810924847,0.321221704577532,0.00684881931375321,0.028370363394598,1.02613697129124
"Lip_Pos","paired",10453,13.458,916.71332,"TG 52:6;O3|TG 18:2_18:3_16:1;O3","OxTG",0.466929965732674,-1.09872191683053,0.00697181841815776,0.0287393268791969,1.66325886472891
"Lip_Pos","paired",11365,9.51,986.52844,"low score: GD1a 46:4;O2|GD1a 18:2;O2/28:2","GD1a",0.898495640975941,-0.154416590325932,0.0070074696900855,0.0288320806777255,0.615606190739126
"Lip_Pos","paired",2841,5.411,468.30844,"LPC 14:0/0:0","LPC",1.27716173971862,0.352941239460524,0.007080449063143,0.0290833907736495,1.21883920387828
"Lip_Pos","paired",2426,8.698,432.39117,"no MS2: NAE 26:4","NAE",0.777546971703779,-0.362998263634873,0.00719065134986867,0.0293272626395483,0.972130598284688
"Lip_Pos","paired",6461,8.526,735.57562,"no MS2: RIKEN P-VS1 ID-8955 from Mouse_Muscle_WT_CTX0_Ctr","Unknown",0.753484030359722,-0.408351159792842,0.00719981897861252,0.0293272626395483,1.2460958559325
"Lip_Pos","paired",8204,9.164,812.56226,"PC O-40:10|PC O-18:4_22:6","EtherPC",0.57078231488861,-0.808987459824495,0.00727212568838447,0.0294744198713294,1.80708668698447
"Lip_Pos","paired",7680,8.586,790.57367,"PC O-38:7","EtherPC",0.716386127312084,-0.481190694821784,0.0074878147277336,0.0300496210091641,1.04633667038059
"Lip_Pos","paired",6925,9.018,760.57916,"PC 34:1|PC 16:0_18:1","PC",0.941488420288026,-0.0869847441750764,0.00760276785990651,0.030411071439626,0.45479314409706
"Lip_Pos","paired",7980,8.662,804.55261,"PC 38:7|PC 16:1_22:6","PC",0.874411464163247,-0.193615778983855,0.00764918076352459,0.0305228760090545,0.698419651470864
"Lip_Pos","paired",8152,10.442,810.59961,"PC 38:4|PC 18:0_20:4","PC",1.10195570915332,0.140066238909998,0.00765569680587168,0.0305228760090545,0.53593134659809
"Lip_Pos","paired",8275,11.529,814.75012,"low score: Cer 53:4;O3|Cer 15:1;O2/38:3;O","Cer_HS",0.538058144763406,-0.894166010155333,0.00772008491944153,0.0307294585392754,1.67915041261726
"Lip_Pos","paired",10668,14.228,928.82233,"low score: TG 56:4|TG 20:0_18:2_18:2","TG",0.853729852012532,-0.228148468623253,0.0077493045270849,0.0307956101856837,0.757547915737417
"Lip_Pos","paired",3268,4.269,507.36685,"low score: SM 20:1;O2|SM 12:0;O2/8:1","SM",0.865786668690992,-0.207916508660805,0.00782066074876214,0.0309784357698131,0.779388289322816
"Lip_Pos","paired",10174,13.816,902.73206,"RIKEN P-VS1 ID-15279 from Mouse_Adipose_WT_N_F1EPA","Unknown",0.802579864958651,-0.317283132500684,0.00783819940206353,0.0309976688327561,0.888527480709899
"Lip_Pos","paired",4675,9.676,617.51343,"TG O-34:1|TG O-18:1_8:0_8:0","EtherTG",0.794174881212097,-0.332471363997065,0.00791339713276136,0.0311941009555948,0.909841698266458
"Lip_Pos","paired",10008,14.206,895.71613,"TG O-55:9|TG O-13:1_21:4_21:4","EtherTG",0.896174990975435,-0.158147628271024,0.00794633828898677,0.0312735117202635,0.641076588329335
"Lip_Pos","paired",3236,6.411,504.34271,"LPC O-18:3","EtherLPC",0.817750444642684,-0.290267456129758,0.00800625095976302,0.0314586452502586,0.924868252495132
"Lip_Pos","paired",7679,9.379,790.57263,"PC O-38:7|PC O-16:1_22:6","EtherPC",0.854816247863455,-0.226313764698183,0.00821446876440186,0.0321733359939073,0.750381295617205
"Lip_Pos","paired",8176,10.437,811.59644,"RIKEN P-VS1 ID-11818 from Cell_HeLa_WT_N_Ctr","Unknown",1.12320551049394,0.167621918695623,0.00821420627403061,0.0321733359939073,0.616277250709581
"Lip_Pos","paired",8940,8.452,844.50964,"SQDG 35:5","SQDG",1.32862344527981,0.409932277974606,0.00829043762038859,0.0324189272707676,1.46518334099539
"Lip_Pos","paired",4691,9.678,618.51837,"no MS2: Cer 42:8;O2|Cer 16:2;O2/26:6","Cer_NS",0.731558047318473,-0.450955751704807,0.00844463714806206,0.0329691584502615,1.17220659902911
"Lip_Pos","paired",3258,6.473,506.36212,"LPC O-18:2","EtherLPC",0.739845500646631,-0.434704065662729,0.00866857021793764,0.033711598211848,1.18498227358512
"Lip_Pos","paired",7271,11.099,774.64099,"PC O-36:1","EtherPC",0.686538228221688,-0.542588039292365,0.00867618464617528,0.033711598211848,1.49596852288438
"Lip_Pos","paired",9749,13.235,881.71918,"SM 46:4;O3","SM",0.780818592539249,-0.356940688701707,0.00866862368029708,0.033711598211848,1.1542823935943
"Lip_Pos","paired",6872,9.048,758.57996,"PC 34:2|PC 16:0_18:2","PC",1.15355343357546,0.206084832429134,0.00874677135553194,0.0339319193538414,0.611493318290245
"Lip_Pos","paired",9583,14.161,874.93726,"RIKEN P-VS1 ID-14320 from Mouse_Heart_WT_N_F1","Unknown",0.832631799556961,-0.264249436496836,0.00888602111073787,0.0344174890564871,0.964597382297835
"Lip_Pos","paired",8998,13.491,846.66815,"low score: TG 51:10|TG 17:3_19:3_15:4","TG",1.31886101831692,0.399292541276825,0.00898582183695511,0.0346881253060216,0.80048968060999
"Lip_Pos","paired",10319,14.433,908.77881,"low score: Cer 60:9;O2|Cer 26:3;O2/34:6","Cer_NS",0.901413137467068,-0.149739618408006,0.00899847440426256,0.0346881253060216,0.600466734378254
"Lip_Pos","paired",4407,9.671,600.50677,"no MS2: Cer 38:5;O4|Cer 22:1;O3/16:4(2OH)","Cer_AP",0.722540706823637,-0.468849225781657,0.00901272142952354,0.0346883325570953,1.05444320743217
"Lip_Pos","paired",9615,9.771,876.57092,"low score: PI 36:4","PI",0.922553854874844,-0.116294962692074,0.00930700132366107,0.0357646403066473,0.645021057499888
"Lip_Pos","paired",4845,14.425,629.55029,"RIKEN P-VS1 ID-6396 from Cell_C2C12_WT_N_12hCtr","Unknown",0.846441096894554,-0.24051841917621,0.00952441407835822,0.0363713562617305,0.890413984485949
"Lip_Pos","paired",2954,6.385,480.34451,"LPC O-16:1","EtherLPC",0.811939087858122,-0.300556595237072,0.00970952488327504,0.0370204037671204,0.963011025221406
"Lip_Pos","paired",10933,14.448,948.7467,"no MS2: TG O-60:15|TG O-19:5_20:5_21:5","EtherTG",0.651898870374291,-0.617279919580774,0.0097271417769863,0.037029804521736,1.24744733186056
"Lip_Pos","paired",9402,9.507,866.53217,"no MS2: SHexCer 41:7;O2|SHexCer 26:3;O2/15:4","SHexCer",0.757403860413531,-0.400865320370517,0.00987056273064464,0.0375173488548919,0.971420105816266
